kadis,kadid-10k,sim_value_kadid-10k,tid2013,sim_value_tid2013,csiq,sim_value_csiq,pipal,sim_value_pipal
department-store-1778720.png,I63.png,0.6720666885375977,I08.BMP,0.606658399105072,veggies.png,0.593390703201294,A0028.bmp,0.6833146810531616
department-store-1778721.png,I69.png,0.6815078258514404,I20.BMP,0.6607049703598022,couple.png,0.6549456119537354,A0155.bmp,0.715920627117157
department-store-340710.png,I10.png,0.7849974036216736,I09.BMP,0.7005527019500732,aerial_city.png,0.8241467475891113,A0141.bmp,0.8172644972801208
department-store-652943.png,I45.png,0.7909800410270691,I17.BMP,0.7743791341781616,veggies.png,0.7736393213272095,A0055.bmp,0.7924692630767822
department-store-739073.png,I51.png,0.7745044827461243,I08.BMP,0.814385175704956,trolley.png,0.8243879079818726,A0180.bmp,0.8145073056221008
dependent-441404.png,I81.png,0.6981163024902344,I04.BMP,0.7607563734054565,native_american.png,0.7258926630020142,A0138.bmp,0.7654602527618408
dependent-441406.png,I45.png,0.7190319895744324,I17.BMP,0.7179093360900879,couple.png,0.7362929582595825,A0015.bmp,0.7148663401603699
dependent-63611.png,I81.png,0.7457002401351929,I04.BMP,0.7345360517501831,native_american.png,0.6831027269363403,A0138.bmp,0.7041910886764526
depicting-1314037.png,I23.png,0.7260340452194214,I20.BMP,0.6150296330451965,cactus.png,0.6303664445877075,A0014.bmp,0.6783860921859741
depicting-1314059.png,I35.png,0.6668577194213867,I18.BMP,0.6082544326782227,shroom.png,0.5946452617645264,A0001.bmp,0.734286904335022
deployment-181736.png,I70.png,0.7708413600921631,I17.BMP,0.7194206118583679,couple.png,0.7384737133979797,A0032.bmp,0.7362438440322876
depoe-bay-1467642.png,I16.png,0.8365353941917419,I21.BMP,0.7877236604690552,sunset_sparrow.png,0.7581545114517212,A0151.bmp,0.7985631823539734
depressed-390938.png,I65.png,0.7051160931587219,I17.BMP,0.6870784163475037,woman.png,0.6590720415115356,A0110.bmp,0.719834566116333
depressed-83006.png,I81.png,0.7328364849090576,I04.BMP,0.7826159000396729,native_american.png,0.6556594371795654,A0138.bmp,0.700748085975647
depression-84404.png,I81.png,0.6820247173309326,I04.BMP,0.7109295129776001,family.png,0.7065107226371765,A0138.bmp,0.7508262395858765
derelict-941550.png,I11.png,0.7800167202949524,I22.BMP,0.8161423206329346,log_seaside.png,0.7781754732131958,A0013.bmp,0.7897934317588806
dernau-860210.png,I54.png,0.7115217447280884,I13.BMP,0.7727562189102173,lake.png,0.7166072726249695,A0088.bmp,0.7420182228088379
dervishes-65038.png,I39.png,0.6728981733322144,I20.BMP,0.6272074580192566,1600.png,0.6507781147956848,A0133.bmp,0.6718412637710571
derwentwater-1578834.png,I25.png,0.8195131421089172,I13.BMP,0.7955523133277893,sunset_sparrow.png,0.8128995299339294,A0151.bmp,0.7880217432975769
des-moines-1390471.png,I20.png,0.8151158690452576,I16.BMP,0.7531117796897888,1600.png,0.823620617389679,A0230.bmp,0.8374621272087097
desert-1004001.png,I25.png,0.8054644465446472,I13.BMP,0.7659802436828613,log_seaside.png,0.7545956969261169,A0034.bmp,0.6999472975730896
desert-1024540.png,I32.png,0.7234479188919067,I13.BMP,0.7766904830932617,log_seaside.png,0.7179619669914246,A0085.bmp,0.7037548422813416
desert-1068327.png,I09.png,0.7889167070388794,I13.BMP,0.7199501991271973,cactus.png,0.7461937069892883,A0152.bmp,0.7767141461372375
desert-109309.png,I14.png,0.8007201552391052,I13.BMP,0.8183318972587585,lake.png,0.725785493850708,A0178.bmp,0.7352402210235596
desert-1114933.png,I34.png,0.7700948715209961,I13.BMP,0.7472301721572876,log_seaside.png,0.7593303918838501,A0049.bmp,0.7402064800262451
desert-1133391.png,I17.png,0.8258759379386902,I19.BMP,0.7549718618392944,1600.png,0.7625285387039185,A0193.bmp,0.8100526332855225
desert-1145183.png,I25.png,0.7682718634605408,I13.BMP,0.7694463133811951,log_seaside.png,0.7418270111083984,A0178.bmp,0.7179039120674133
desert-1159475.png,I14.png,0.8089864253997803,I13.BMP,0.7737176418304443,sunsetcolor.png,0.7351736426353455,A0178.bmp,0.7485083341598511
desert-1192724.png,I32.png,0.7327850461006165,I13.BMP,0.6316719651222229,rushmore.png,0.7168295383453369,A0023.bmp,0.7464531064033508
desert-1196987.png,I14.png,0.8078632950782776,I13.BMP,0.7147709131240845,log_seaside.png,0.7405197620391846,A0021.bmp,0.7296708226203918
desert-1197269.png,I54.png,0.7848635315895081,I13.BMP,0.789803147315979,log_seaside.png,0.7503567337989807,A0178.bmp,0.7521024942398071
desert-1205942.png,I62.png,0.7706360816955566,I21.BMP,0.7918764352798462,log_seaside.png,0.7288385629653931,A0207.bmp,0.7833543419837952
desert-1246282.png,I25.png,0.7275295257568359,I20.BMP,0.6985384821891785,sunset_sparrow.png,0.7163077592849731,A0049.bmp,0.7014076709747314
desert-1253147.png,I25.png,0.7793986797332764,I16.BMP,0.7104080319404602,sunset_sparrow.png,0.7640742063522339,A0073.bmp,0.6767292618751526
desert-1370414.png,I14.png,0.8030861020088196,I16.BMP,0.7881060242652893,sunset_sparrow.png,0.7184894680976868,A0152.bmp,0.7555065155029297
desert-1372976.png,I54.png,0.7426424026489258,I13.BMP,0.786038339138031,log_seaside.png,0.7190993428230286,A0151.bmp,0.7112619876861572
desert-1399817.png,I32.png,0.8246864676475525,I21.BMP,0.744198203086853,rushmore.png,0.7492152452468872,A0037.bmp,0.8148385882377625
desert-1399818.png,I32.png,0.843002200126648,I21.BMP,0.7381538152694702,rushmore.png,0.7332582473754883,A0037.bmp,0.8315097689628601
desert-1413720.png,I54.png,0.7987992763519287,I13.BMP,0.7426469922065735,log_seaside.png,0.7343341708183289,A0088.bmp,0.696397602558136
desert-143124.png,I06.png,0.699785590171814,I20.BMP,0.6951106786727905,bridge.png,0.6738479137420654,A0049.bmp,0.6631395220756531
desert-1443127.png,I54.png,0.7601211071014404,I13.BMP,0.7215039134025574,log_seaside.png,0.755081057548523,A0083.bmp,0.7198068499565125
desert-1450273.png,I33.png,0.7601712942123413,I13.BMP,0.7634468078613281,sunset_sparrow.png,0.7442113757133484,A0021.bmp,0.7100926637649536
desert-1471751.png,I50.png,0.7799445986747742,I13.BMP,0.7795484662055969,log_seaside.png,0.7507379055023193,A0088.bmp,0.7365095615386963
desert-1472669.png,I07.png,0.7343599796295166,I16.BMP,0.6425392627716064,butter_flower.png,0.69801926612854,A0049.bmp,0.6769304871559143
desert-1514386.png,I32.png,0.7620561122894287,I21.BMP,0.6996272802352905,rushmore.png,0.7395884394645691,A0151.bmp,0.7230197787284851
desert-1574746.png,I25.png,0.7712845802307129,I13.BMP,0.7484246492385864,lake.png,0.7496393322944641,A0178.bmp,0.7410227060317993
desert-1574849.png,I25.png,0.7518121600151062,I13.BMP,0.7781404256820679,log_seaside.png,0.7746607065200806,A0151.bmp,0.7193756699562073
desert-1585307.png,I46.png,0.7385582327842712,I18.BMP,0.6565190553665161,shroom.png,0.7759239077568054,A0064.bmp,0.7060158848762512
desert-1593569.png,I33.png,0.8003650307655334,I16.BMP,0.7787249088287354,sunset_sparrow.png,0.7426325678825378,A0151.bmp,0.7373453378677368
desert-1597463.png,I50.png,0.7861545085906982,I13.BMP,0.8039463758468628,log_seaside.png,0.7606929540634155,A0178.bmp,0.7556222081184387
desert-1674235.png,I25.png,0.7578522562980652,I13.BMP,0.7766919136047363,log_seaside.png,0.7446022033691406,A0151.bmp,0.711023211479187
desert-171114.png,I54.png,0.812720537185669,I13.BMP,0.7455541491508484,sunset_sparrow.png,0.7270756363868713,A0088.bmp,0.7372249960899353
desert-175788.png,I25.png,0.7346246242523193,I13.BMP,0.7311252355575562,sunset_sparrow.png,0.674557626247406,A0163.bmp,0.6519336104393005
desert-1761930.png,I34.png,0.7144301533699036,I13.BMP,0.6978248357772827,log_seaside.png,0.749771237373352,A0049.bmp,0.6647406816482544
desert-188407.png,I52.png,0.7615073323249817,I16.BMP,0.722296953201294,family.png,0.7349146008491516,A0073.bmp,0.6866645812988281
desert-190039.png,I12.png,0.7072623372077942,I13.BMP,0.7217663526535034,log_seaside.png,0.7262332439422607,A0200.bmp,0.7046712040901184
desert-190042.png,I31.png,0.7270466685295105,I18.BMP,0.6990677118301392,veggies.png,0.7696511745452881,A0103.bmp,0.7271801233291626
desert-204406.png,I25.png,0.7979928851127625,I13.BMP,0.7885730266571045,log_seaside.png,0.8009754419326782,A0158.bmp,0.693274199962616
desert-264840.png,I25.png,0.7265222072601318,I13.BMP,0.733828067779541,log_seaside.png,0.7576718330383301,A0023.bmp,0.7055727243423462
desert-355136.png,I24.png,0.7141998410224915,I16.BMP,0.6874198913574219,cactus.png,0.7197034955024719,A0021.bmp,0.7225823998451233
desert-388656.png,I54.png,0.8034021854400635,I13.BMP,0.8255606293678284,log_seaside.png,0.7261627912521362,A0178.bmp,0.74588942527771
desert-496157.png,I07.png,0.7105250358581543,I13.BMP,0.6972746253013611,log_seaside.png,0.7045634388923645,A0049.bmp,0.6632160544395447
desert-500895.png,I14.png,0.7634779214859009,I13.BMP,0.7475907206535339,log_seaside.png,0.7099304795265198,A0088.bmp,0.7192985415458679
desert-504334.png,I33.png,0.8055187463760376,I16.BMP,0.7624579071998596,sunset_sparrow.png,0.7545255422592163,A0220.bmp,0.7677372694015503
desert-50630.png,I62.png,0.7814072370529175,I13.BMP,0.7410097718238831,cactus.png,0.7602496147155762,A0058.bmp,0.7551172971725464
desert-509240.png,I57.png,0.7689788341522217,I16.BMP,0.6779210567474365,elk.png,0.7155090570449829,A0188.bmp,0.6913620233535767
desert-55071.png,I14.png,0.8007986545562744,I13.BMP,0.7195901870727539,log_seaside.png,0.7258361577987671,A0188.bmp,0.7464367747306824
desert-574426.png,I60.png,0.7053032517433167,I18.BMP,0.6653674840927124,veggies.png,0.7061201930046082,A0103.bmp,0.7533542513847351
desert-58511.png,I33.png,0.825509250164032,I21.BMP,0.7477121353149414,cactus.png,0.7577770948410034,A0073.bmp,0.7419363260269165
desert-586162.png,I62.png,0.8361380100250244,I21.BMP,0.7502945065498352,1600.png,0.7142630815505981,A0207.bmp,0.8036752939224243
desert-587590.png,I06.png,0.6583365201950073,I03.BMP,0.604712963104248,cactus.png,0.6103358268737793,A0165.bmp,0.6677905917167664
desert-650292.png,I06.png,0.6366564035415649,I13.BMP,0.6082837581634521,log_seaside.png,0.5865815877914429,A0232.bmp,0.6296446323394775
desert-650421.png,I54.png,0.7601512670516968,I13.BMP,0.8078804612159729,rushmore.png,0.7354519367218018,A0085.bmp,0.7039481401443481
desert-651949.png,I22.png,0.8125587105751038,I11.BMP,0.7053363919258118,elk.png,0.732641339302063,A0209.bmp,0.7427405118942261
desert-657728.png,I32.png,0.7790142297744751,I13.BMP,0.7538297176361084,rushmore.png,0.7532181143760681,A0034.bmp,0.7146248817443848
desert-725204.png,I25.png,0.7513008713722229,I13.BMP,0.7465560436248779,log_seaside.png,0.7286137938499451,A0034.bmp,0.6990457773208618
desert-744441.png,I24.png,0.7476412057876587,I16.BMP,0.6944056749343872,cactus.png,0.7675476670265198,A0048.bmp,0.763262927532196
desert-753266.png,I25.png,0.7697528600692749,I16.BMP,0.7129226922988892,sunset_sparrow.png,0.7573230862617493,A0049.bmp,0.6877242922782898
desert-764149.png,I09.png,0.7509220838546753,I13.BMP,0.7682809233665466,lake.png,0.7154138684272766,A0021.bmp,0.7511498332023621
desert-802077.png,I25.png,0.855053186416626,I13.BMP,0.7089160680770874,sunset_sparrow.png,0.7879077196121216,A0151.bmp,0.6716234087944031
desert-806308.png,I25.png,0.8135360479354858,I13.BMP,0.7411505579948425,sunset_sparrow.png,0.7450636625289917,A0178.bmp,0.7014321088790894
desert-833355.png,I25.png,0.8351084589958191,I13.BMP,0.7751947641372681,sunset_sparrow.png,0.7689361572265625,A0220.bmp,0.7067573070526123
desert-838580.png,I48.png,0.5792821645736694,I25.bmp,0.5958794951438904,turtle.png,0.5357999205589294,A0232.bmp,0.6840991973876953
desert-841553.png,I54.png,0.7811012864112854,I13.BMP,0.8278940320014954,log_seaside.png,0.7590552568435669,A0178.bmp,0.7538354396820068
desert-843323.png,I50.png,0.7949612140655518,I13.BMP,0.7747698426246643,lake.png,0.7109370827674866,A0178.bmp,0.7611632943153381
desert-84417.png,I69.png,0.754122257232666,I20.BMP,0.734045147895813,sunset_sparrow.png,0.7616662979125977,A0248.bmp,0.6755412817001343
desert-868969.png,I25.png,0.8316669464111328,I16.BMP,0.7226837873458862,sunset_sparrow.png,0.7927440404891968,A0220.bmp,0.7080267071723938
desert-902412.png,I54.png,0.7552237510681152,I13.BMP,0.7375552654266357,sunset_sparrow.png,0.7242715358734131,A0178.bmp,0.6872864365577698
desert-911504.png,I25.png,0.761982798576355,I13.BMP,0.7370086908340454,elk.png,0.7011619806289673,A0013.bmp,0.7145205736160278
desert-952519.png,I25.png,0.8003439903259277,I13.BMP,0.7807212471961975,lake.png,0.7868519425392151,A0088.bmp,0.7619063854217529
desert-989585.png,I54.png,0.8278154134750366,I13.BMP,0.7565761804580688,lake.png,0.7025051116943359,A0178.bmp,0.7408562898635864
desert-989589.png,I25.png,0.8344064950942993,I13.BMP,0.8036973476409912,sunset_sparrow.png,0.7358715534210205,A0151.bmp,0.7379709482192993
desert-bighorn-sheep-896897.png,I14.png,0.7088468670845032,I13.BMP,0.7202457189559937,log_seaside.png,0.7854653000831604,A0085.bmp,0.7203804850578308
desert-bighorn-sheep-956699.png,I39.png,0.7217617034912109,I17.BMP,0.6864421367645264,elk.png,0.7398019433021545,A0209.bmp,0.7349634170532227
desert-flower-289894.png,I60.png,0.7495908737182617,I18.BMP,0.6964782476425171,shroom.png,0.7624519467353821,A0001.bmp,0.7616336345672607
desert-flowers-1792366.png,I14.png,0.829587459564209,I16.BMP,0.7451836466789246,cactus.png,0.7411786317825317,A0188.bmp,0.7354163527488708
desert-fox-1002751.png,I45.png,0.7353198528289795,I19.BMP,0.7048335075378418,foxy.png,0.7285719513893127,A0007.bmp,0.7037903666496277
desert-landscape-1148909.png,I50.png,0.7901169061660767,I21.BMP,0.7692528963088989,sunset_sparrow.png,0.7807580232620239,A0178.bmp,0.7236433029174805
desert-landscape-1399821.png,I14.png,0.7807387709617615,I13.BMP,0.7817449569702148,rushmore.png,0.7494015693664551,A0151.bmp,0.7291322946548462
desert-landscape-349786.png,I14.png,0.7989599704742432,I13.BMP,0.8072811961174011,log_seaside.png,0.7115030884742737,A0088.bmp,0.7191413640975952
desert-locust-267636.png,I31.png,0.7169020175933838,I17.BMP,0.6385944485664368,butter_flower.png,0.6959015130996704,A0052.bmp,0.7884681820869446
desert-mouse-558811.png,I31.png,0.7996362447738647,I17.BMP,0.6935765147209167,shroom.png,0.7391922473907471,A0047.bmp,0.7541972398757935
desert-safari-1264597.png,I45.png,0.7214394807815552,I17.BMP,0.7426066398620605,1600.png,0.7409286499023438,A0040.bmp,0.7612291574478149
desert-thistle-1784820.png,I24.png,0.8160930275917053,I07.BMP,0.6673769950866699,butter_flower.png,0.7418681383132935,A0048.bmp,0.8045974373817444
desert-warthog-838537.png,I74.png,0.7147580981254578,I17.BMP,0.704335629940033,elk.png,0.7542571425437927,A0157.bmp,0.7081138491630554
design-1234451.png,I67.png,0.7318561673164368,I18.BMP,0.7740217447280884,woman.png,0.7512307167053223,A0006.bmp,0.78775954246521
design-1376615.png,I73.png,0.7669717073440552,I20.BMP,0.6837139129638672,lady_liberty.png,0.7508751153945923,A0149.bmp,0.7318779230117798
design-1396046.png,I49.png,0.7162748575210571,I20.BMP,0.6572529077529907,veggies.png,0.6574886441230774,A0060.bmp,0.7190335392951965
design-1668862.png,I19.png,0.7094957232475281,I18.BMP,0.6708727478981018,elk.png,0.7285317182540894,A0114.bmp,0.6920385956764221
design-388289.png,I73.png,0.8109308481216431,I19.BMP,0.6940683126449585,lady_liberty.png,0.7704660296440125,A0140.bmp,0.7943071126937866
design-icon-210608.png,I81.png,0.7052673697471619,I03.BMP,0.723509669303894,veggies.png,0.6956219673156738,A0060.bmp,0.7330700159072876
design-quantity-1245821.png,I65.png,0.7557664513587952,I24.BMP,0.7292826175689697,monument.png,0.723889172077179,A0134.bmp,0.740604817867279
desire-606740.png,I32.png,0.6855486631393433,I17.BMP,0.738574743270874,veggies.png,0.7191218137741089,A0153.bmp,0.7012229561805725
desire-tiles-1102201.png,I63.png,0.631141185760498,I25.bmp,0.6223133206367493,veggies.png,0.6133792400360107,A0035.bmp,0.6996093988418579
desk-1082044.png,I65.png,0.7234768867492676,I25.bmp,0.7172256708145142,veggies.png,0.6897213459014893,A0001.bmp,0.7318342924118042
desk-1148994.png,I26.png,0.7496664524078369,I17.BMP,0.722861111164093,veggies.png,0.7441413998603821,A0118.bmp,0.7462836503982544
desk-1209319.png,I65.png,0.7504279017448425,I25.bmp,0.6634989380836487,veggies.png,0.6268364191055298,A0184.bmp,0.7386791110038757
desk-1399811.png,I45.png,0.7682420611381531,I11.BMP,0.707531750202179,veggies.png,0.7448710203170776,A0182.bmp,0.7490906715393066
desk-55059.png,I69.png,0.7030120491981506,I25.bmp,0.6680516004562378,veggies.png,0.660053014755249,A0060.bmp,0.7032274603843689
desk-600492.png,I65.png,0.7014671564102173,I25.bmp,0.6702275276184082,veggies.png,0.6400464773178101,A0014.bmp,0.7310556173324585
desk-601543.png,I19.png,0.6861387491226196,I20.BMP,0.6820465922355652,lady_liberty.png,0.696713924407959,A0001.bmp,0.725429356098175
desk-602980.png,I65.png,0.6797506809234619,I20.BMP,0.6587479710578918,veggies.png,0.6612324714660645,A0060.bmp,0.7330054640769958
desk-603022.png,I65.png,0.6805084347724915,I25.bmp,0.6612706780433655,veggies.png,0.6272592544555664,A0065.bmp,0.6923834681510925
desk-622532.png,I81.png,0.6754959225654602,I25.bmp,0.6568167805671692,veggies.png,0.6101824045181274,A0060.bmp,0.6908591985702515
desk-691004.png,I65.png,0.7596991658210754,I25.bmp,0.740517795085907,veggies.png,0.7007541060447693,A0065.bmp,0.7373992204666138
desk-691808.png,I65.png,0.7973110675811768,I20.BMP,0.7055721282958984,veggies.png,0.6934148669242859,A0065.bmp,0.747524619102478
desk-916279.png,I81.png,0.7151707410812378,I25.bmp,0.6938722133636475,veggies.png,0.6473844051361084,A0155.bmp,0.7266643047332764
desk-947274.png,I65.png,0.7387638688087463,I20.BMP,0.6580145359039307,couple.png,0.6755071878433228,A0026.bmp,0.7514530420303345
desk-947278.png,I65.png,0.7396939992904663,I25.bmp,0.6656113266944885,couple.png,0.6664822101593018,A0026.bmp,0.7495474815368652
desk-947282.png,I65.png,0.7339085936546326,I17.BMP,0.6589629054069519,couple.png,0.6721703410148621,A0026.bmp,0.732595682144165
desktop-1149546.png,I49.png,0.7392863035202026,I20.BMP,0.6908745765686035,veggies.png,0.6983916759490967,A0184.bmp,0.748089075088501
desktop-1247125.png,I45.png,0.6563949584960938,I25.bmp,0.668533980846405,veggies.png,0.6300226449966431,A0060.bmp,0.6872432827949524
desktop-1247126.png,I65.png,0.6564277410507202,I25.bmp,0.6639410257339478,veggies.png,0.6575678586959839,A0060.bmp,0.6966860890388489
desktop-1753676.png,I70.png,0.6701506972312927,I17.BMP,0.673364520072937,roping.png,0.72336345911026,A0063.bmp,0.7506349682807922
desktop-1753678.png,I70.png,0.739531397819519,I17.BMP,0.7102380394935608,couple.png,0.7198019027709961,A0132.bmp,0.7294797897338867
desoto-836048.png,I69.png,0.802208662033081,I20.BMP,0.7495962977409363,trolley.png,0.7422140836715698,A0083.bmp,0.7801456451416016
despair-1235582.png,I81.png,0.6978859305381775,I04.BMP,0.7046075463294983,native_american.png,0.6738235950469971,A0015.bmp,0.6717380881309509
despair-1235583.png,I81.png,0.7185264229774475,I04.BMP,0.7283915877342224,native_american.png,0.6964412927627563,A0006.bmp,0.6917168498039246
dessau-stop-251223.png,I21.png,0.8278539180755615,I19.BMP,0.8248878717422485,1600.png,0.8117706179618835,A0193.bmp,0.8171942830085754
dessert-1049384.png,I47.png,0.782585620880127,I03.BMP,0.681403636932373,veggies.png,0.7018876671791077,A0001.bmp,0.7486658096313477
dessert-1051148.png,I65.png,0.7005622982978821,I04.BMP,0.6638333201408386,veggies.png,0.6911860108375549,A0001.bmp,0.7014257907867432
dessert-1077110.png,I53.png,0.7317054271697998,I03.BMP,0.6941123008728027,veggies.png,0.666563868522644,A0237.bmp,0.7127474546432495
dessert-1194516.png,I07.png,0.7439997792243958,I03.BMP,0.6910881996154785,veggies.png,0.669768750667572,A0001.bmp,0.7244461178779602
dessert-1232742.png,I07.png,0.6879688501358032,I17.BMP,0.6445576548576355,veggies.png,0.6185228824615479,A0118.bmp,0.6931217312812805
dessert-1246687.png,I47.png,0.7592147588729858,I03.BMP,0.6586710810661316,veggies.png,0.6779547333717346,A0001.bmp,0.7162141799926758
dessert-1260828.png,I81.png,0.7846218347549438,I17.BMP,0.6782654523849487,couple.png,0.6802780032157898,A0118.bmp,0.7687731385231018
dessert-1303014.png,I47.png,0.6972229480743408,I04.BMP,0.6531832814216614,veggies.png,0.6078070402145386,A0001.bmp,0.7033070921897888
dessert-1373000.png,I46.png,0.6947728991508484,I14.BMP,0.6861786246299744,veggies.png,0.6823012828826904,A0170.bmp,0.7160903811454773
dessert-1571834.png,I79.png,0.7762606739997864,I03.BMP,0.7010094523429871,veggies.png,0.6984452605247498,A0001.bmp,0.7387069463729858
dessert-1618621.png,I35.png,0.7598786354064941,I03.BMP,0.6796742081642151,veggies.png,0.6893791556358337,A0001.bmp,0.7297031879425049
dessert-1636592.png,I81.png,0.7230600118637085,I03.BMP,0.7255268096923828,veggies.png,0.6911063194274902,A0001.bmp,0.7509841918945312
dessert-1710921.png,I81.png,0.684113621711731,I17.BMP,0.6368480920791626,veggies.png,0.6570274829864502,A0166.bmp,0.7144320607185364
dessert-1796655.png,I47.png,0.7281591296195984,I20.BMP,0.6351087093353271,veggies.png,0.6650123000144958,A0001.bmp,0.6902005672454834
dessert-216870.png,I47.png,0.74974125623703,I20.BMP,0.6450792551040649,veggies.png,0.698323667049408,A0118.bmp,0.7188451290130615
dessert-277638.png,I35.png,0.7232765555381775,I17.BMP,0.7057069540023804,turtle.png,0.7164688110351562,A0001.bmp,0.7300474643707275
dessert-282267.png,I47.png,0.7313677072525024,I17.BMP,0.6746206283569336,veggies.png,0.6811918020248413,A0001.bmp,0.7879194021224976
dessert-365389.png,I81.png,0.7178095579147339,I04.BMP,0.7132366895675659,veggies.png,0.6693384647369385,A0001.bmp,0.7525906562805176
dessert-375657.png,I47.png,0.7327542304992676,I03.BMP,0.6428529024124146,veggies.png,0.6635835766792297,A0001.bmp,0.6973042488098145
dessert-399419.png,I35.png,0.744013786315918,I17.BMP,0.7198572158813477,veggies.png,0.6879196763038635,A0001.bmp,0.732611894607544
dessert-499737.png,I47.png,0.6464768052101135,I07.BMP,0.5839312076568604,veggies.png,0.6136882901191711,A0166.bmp,0.6936713457107544
dessert-526599.png,I47.png,0.7355347871780396,I03.BMP,0.6941774487495422,veggies.png,0.7095097303390503,A0237.bmp,0.7355687022209167
dessert-554320.png,I81.png,0.7134529948234558,I03.BMP,0.6749627590179443,veggies.png,0.6802294254302979,A0001.bmp,0.7251766920089722
dessert-652312.png,I47.png,0.6900759339332581,I03.BMP,0.615524172782898,veggies.png,0.6413531303405762,A0001.bmp,0.7371194362640381
dessert-698368.png,I81.png,0.6997275352478027,I17.BMP,0.6281590461730957,veggies.png,0.6533471941947937,A0118.bmp,0.740272581577301
dessert-703912.png,I47.png,0.7471175193786621,I17.BMP,0.682974100112915,veggies.png,0.6790986061096191,A0166.bmp,0.7151439189910889
dessert-740058.png,I43.png,0.6644253134727478,I17.BMP,0.6688028573989868,turtle.png,0.6570466160774231,A0237.bmp,0.6968981623649597
dessert-812539.png,I47.png,0.7138855457305908,I03.BMP,0.5477666854858398,veggies.png,0.5785085558891296,A0001.bmp,0.6591407060623169
dessert-813278.png,I48.png,0.8046777248382568,I17.BMP,0.6764046549797058,snow_leaves.png,0.6477523446083069,A0212.bmp,0.6797864437103271
dessert-813931.png,I47.png,0.822473406791687,I18.BMP,0.680070161819458,veggies.png,0.7117553949356079,A0118.bmp,0.7180548310279846
dessert-932449.png,I35.png,0.6508627533912659,I17.BMP,0.5963026285171509,veggies.png,0.6180373430252075,A0118.bmp,0.6502112150192261
dessert-984947.png,I81.png,0.7302014827728271,I17.BMP,0.6863078474998474,couple.png,0.6778061389923096,A0182.bmp,0.7033538818359375
dessert-cafe-477882.png,I47.png,0.6978301405906677,I17.BMP,0.6469929218292236,veggies.png,0.6748736500740051,A0184.bmp,0.7018375396728516
desserts-985358.png,I42.png,0.6762577295303345,I15.BMP,0.6761347055435181,snow_leaves.png,0.6303463578224182,A0106.bmp,0.6895512342453003
dessin-1718692.png,I79.png,0.6057236194610596,I25.bmp,0.6296877861022949,cactus.png,0.6605384945869446,A0120.bmp,0.6236864328384399
destination-table-439787.png,I12.png,0.7270143032073975,I18.BMP,0.7282693982124329,1600.png,0.7227223515510559,A0051.bmp,0.6980800032615662
destroyed-820802.png,I65.png,0.7356379628181458,I24.BMP,0.7310991883277893,1600.png,0.7020257711410522,A0026.bmp,0.7570244669914246
destroyer-800662.png,I10.png,0.8775073885917664,I06.BMP,0.8092463612556458,aerial_city.png,0.8464604616165161,A0141.bmp,0.7704061269760132
destruction-913143.png,I45.png,0.769254744052887,I11.BMP,0.7557347416877747,couple.png,0.709526538848877,A0248.bmp,0.7339321970939636
detail-1358201.png,I47.png,0.7596074342727661,I20.BMP,0.6792715787887573,veggies.png,0.6705101728439331,A0166.bmp,0.7091802358627319
detail-1633198.png,I77.png,0.8628960847854614,I07.BMP,0.7997728586196899,butter_flower.png,0.8097801804542542,A0001.bmp,0.7790966033935547
detail-1726273.png,I77.png,0.8848119974136353,I07.BMP,0.8103398680686951,butter_flower.png,0.8021206855773926,A0001.bmp,0.7921580672264099
detail-199539.png,I02.png,0.8118782639503479,I01.BMP,0.792885422706604,monument.png,0.8134150505065918,A0105.bmp,0.8207060098648071
detail-199540.png,I15.png,0.7424457669258118,I24.BMP,0.7485888004302979,monument.png,0.7406361103057861,A0171.bmp,0.7620216012001038
detail-230576.png,I56.png,0.7398701906204224,I18.BMP,0.6647451519966125,turtle.png,0.723002016544342,A0052.bmp,0.7620036005973816
detail-652439.png,I25.png,0.7666260600090027,I16.BMP,0.781551718711853,sunset_sparrow.png,0.8101045489311218,A0220.bmp,0.8362305760383606
detail-688146.png,I39.png,0.7578853964805603,I23.BMP,0.6995511054992676,lady_liberty.png,0.6993182897567749,A0156.bmp,0.6869349479675293
detail-950360.png,I56.png,0.7058780193328857,I07.BMP,0.6236166954040527,butter_flower.png,0.7364884614944458,A0084.bmp,0.7240033149719238
detergent-390279.png,I53.png,0.6759121417999268,I17.BMP,0.6270537376403809,snow_leaves.png,0.6531161069869995,A0001.bmp,0.6599876880645752
determination-1197486.png,I45.png,0.7871362566947937,I14.BMP,0.7824920415878296,couple.png,0.7516789436340332,A0248.bmp,0.7110726833343506
detmold-352536.png,I50.png,0.8085134029388428,I13.BMP,0.7588574886322021,trolley.png,0.7683847546577454,A0193.bmp,0.7624832391738892
detroit-337776.png,I11.png,0.7450212240219116,I11.BMP,0.7572898864746094,fisher.png,0.7213559746742249,A0150.bmp,0.745899498462677
deuschland-700282.png,I63.png,0.7314310073852539,I24.BMP,0.7106691598892212,monument.png,0.6947857141494751,A0107.bmp,0.7841392755508423
deutsche-bahn-655804.png,I65.png,0.7776651978492737,I20.BMP,0.6966659426689148,couple.png,0.6667065620422363,A0026.bmp,0.7398872971534729
deutsche-bank-456939.png,I02.png,0.7667795419692993,I08.BMP,0.7643665075302124,monument.png,0.782575786113739,A0100.bmp,0.7938430905342102
